State Name,Total Population,White Alone,Black or African American Alone,Hispanic or Latino,Median Household Income,Median Housing Value,Median Gross Rent,Median Age,Median Housing Construction Year,Total Employment,Below Poverty Level,Male Population,Female Population,Housing Units,Vacant Housing Units,Owner-Occupied Housing Units,Renter-Occupied Housing Units,State Code,Year
West Virginia,1855413.0,1738148.0,61306.0,23721.0,40196.0,100400.0,607.0,41.5,1973.0,30155.0,320055.0,911681.0,943732.0,882800.0,141256.0,533758.0,207786.0,54,2012
West Virginia,1854304.0,1737683.0,62788.0,26586.0,41253.0,103200.0,620.0,41.7,1974.0,30371.0,332347.0,916834.0,937470.0,879424.0,140771.0,534266.0,204387.0,54,2013
West Virginia,1850326.0,1731464.0,68279.0,24503.0,41059.0,103900.0,656.0,41.9,1974.0,30350.0,327764.0,914686.0,935640.0,884574.0,149199.0,530755.0,204620.0,54,2014
West Virginia,1844128.0,1722847.0,71194.0,26663.0,42019.0,112100.0,675.0,42.2,1974.0,30748.0,321583.0,908559.0,935569.0,885539.0,151003.0,531151.0,203385.0,54,2015
West Virginia,1831102.0,1704195.0,69721.0,26783.0,43385.0,117900.0,682.0,42.3,1974.0,31304.0,319063.0,900913.0,930189.0,886710.0,164585.0,523078.0,199047.0,54,2016
West Virginia,1815857.0,1684321.0,71991.0,22807.0,43469.0,119800.0,690.0,42.4,1974.0,31753.0,336301.0,897166.0,918691.0,892240.0,176932.0,518882.0,196426.0,54,2017
West Virginia,1805832.0,1679773.0,68679.0,25569.0,44097.0,121300.0,735.0,42.8,1975.0,31795.0,312188.0,894657.0,911175.0,893742.0,159039.0,532674.0,202029.0,54,2018
West Virginia,1792147.0,1668004.0,65925.0,26823.0,48850.0,124600.0,727.0,42.9,1974.0,33019.0,278734.0,885861.0,906286.0,894983.0,166808.0,534568.0,193607.0,54,2019
West Virginia,1787553.0,1642695.0,58347.5,28586.5,50049.0,133900.0,747.0,42.849999999999994,1974.5,35064.5,285332.0,886610.5,900942.5,876722.5,151534.5,538686.5,186501.5,54,2020
West Virginia,1782959.0,1617386.0,50770.0,30350.0,51248.0,143200.0,767.0,42.8,1975.0,37110.0,291930.0,887360.0,895599.0,858462.0,136261.0,542805.0,179396.0,54,2021
West Virginia,1775156.0,1603362.0,60797.0,34343.0,54329.0,155100.0,795.0,42.9,1977.0,40567.0,308825.0,882101.0,893055.0,861686.0,125345.0,548389.0,187952.0,54,2022
Wisconsin,5375751.0,4734357.0,307950.0,242287.0,47105.0,152600.0,643.0,37.9,1969.0,30007.0,545650.0,2653937.0,2721814.0,2498500.0,278929.0,1556441.0,663130.0,55,2005
Wisconsin,5556506.0,4859689.0,328376.0,256304.0,48772.0,163500.0,658.0,37.6,1969.0,30207.0,591850.0,2758587.0,2797919.0,2532958.0,302898.0,1571129.0,658931.0,55,2006
Wisconsin,5601640.0,4891076.0,335859.0,270179.0,50578.0,168800.0,673.0,38.0,1970.0,30976.0,588287.0,2785178.0,2816462.0,2558278.0,316681.0,1570851.0,670746.0,55,2007
Wisconsin,5627968.0,4972897.0,325385.0,286112.0,52094.0,173300.0,704.0,38.2,1970.0,31496.0,569090.0,2797965.0,2830003.0,2568752.0,319122.0,1577623.0,672007.0,55,2008
Wisconsin,5654774.0,4997567.0,339527.0,299035.0,49993.0,170800.0,708.0,38.4,1970.0,30468.0,683408.0,2810253.0,2844521.0,2584342.0,312068.0,1567336.0,704938.0,55,2009
Wisconsin,5691047.0,4951854.0,350438.0,336567.0,49001.0,169400.0,715.0,38.5,1971.0,31244.0,731479.0,2826199.0,2864848.0,2625477.0,345945.0,1566039.0,713493.0,55,2010
Wisconsin,5711767.0,4980495.0,356550.0,345297.0,50395.0,166700.0,739.0,38.7,1971.0,31678.0,725797.0,2835132.0,2876635.0,2634806.0,359454.0,1543908.0,731444.0,55,2011
Wisconsin,5726398.0,4967566.0,359317.0,354399.0,51059.0,165200.0,743.0,38.8,1972.0,32072.0,737356.0,2842737.0,2883661.0,2632625.0,344263.0,1539778.0,748584.0,55,2012
Wisconsin,5742713.0,4972949.0,357899.0,362407.0,51467.0,163000.0,758.0,39.0,1972.0,31919.0,755551.0,2855502.0,2887211.0,2633420.0,343996.0,1537926.0,751498.0,55,2013
Wisconsin,5757564.0,4966282.0,363916.0,370982.0,52622.0,164700.0,782.0,39.2,1972.0,32468.0,738270.0,2857982.0,2899582.0,2648342.0,340657.0,1536893.0,770792.0,55,2014
Wisconsin,5771337.0,4965524.0,362290.0,381149.0,55638.0,168300.0,792.0,39.4,1972.0,34688.0,677964.0,2868297.0,2903040.0,2656669.0,337131.0,1549143.0,770395.0,55,2015
Wisconsin,5778709.0,4941688.0,361653.0,387015.0,56811.0,173200.0,802.0,39.4,1973.0,35610.0,661565.0,2872921.0,2905788.0,2668443.0,341445.0,1551232.0,775766.0,55,2016
Wisconsin,5795483.0,4942176.0,370335.0,397847.0,59305.0,178900.0,819.0,39.5,1973.0,37173.0,639564.0,2880454.0,2915029.0,2695303.0,345010.0,1565599.0,784694.0,55,2017
Wisconsin,5813568.0,4957243.0,370632.0,403833.0,60773.0,188500.0,847.0,39.6,1973.0,38139.0,625826.0,2891282.0,2922286.0,2710718.0,338758.0,1592440.0,779520.0,55,2018
Wisconsin,5822434.0,4963354.0,374747.0,412769.0,64168.0,197200.0,867.0,39.9,1974.0,40275.0,591486.0,2892804.0,2929630.0,2725153.0,338530.0,1603906.0,782717.0,55,2019
Wisconsin,5859171.0,4847678.0,369442.5,427046.0,65646.5,213950.0,894.0,40.0,1974.5,41368.0,606305.5,2924026.5,2935144.5,2736713.5,318417.0,1636240.5,782056.0,55,2020
Wisconsin,5895908.0,4732002.0,364138.0,441323.0,67125.0,230700.0,921.0,40.1,1975.0,42461.0,621125.0,2955249.0,2940659.0,2748274.0,298304.0,1668575.0,781395.0,55,2021
Wisconsin,5892539.0,4737427.0,352022.0,447022.0,70996.0,252800.0,992.0,40.4,1975.0,45886.0,617037.0,2958771.0,2933768.0,2770355.0,279234.0,1696493.0,794628.0,55,2022
Wyoming,495226.0,457681.0,3317.0,33437.0,46202.0,135000.0,537.0,39.1,1973.0,26472.0,46809.0,247262.0,247964.0,235721.0,30786.0,146504.0,58431.0,56,2005
Wyoming,515004.0,472937.0,3686.0,35732.0,47423.0,148900.0,601.0,37.5,1974.0,27476.0,46774.0,259215.0,255789.0,239088.0,31786.0,144117.0,63185.0,56,2006
Wyoming,522830.0,479076.0,3297.0,36843.0,51731.0,172300.0,636.0,36.9,1975.0,29884.0,44064.0,266763.0,256067.0,242344.0,36208.0,142770.0,63366.0,56,2007
Wyoming,532668.0,489365.0,5660.0,41164.0,53207.0,188200.0,636.0,36.6,1975.0,32313.0,48776.0,269287.0,263381.0,246418.0,37805.0,146222.0,62391.0,56,2008
Wyoming,544270.0,497086.0,5152.0,43979.0,52664.0,184000.0,700.0,36.7,1976.0,30953.0,52144.0,278987.0,265283.0,249404.0,35833.0,151460.0,62111.0,56,2009
Wyoming,564460.0,513623.0,4612.0,50693.0,53512.0,180100.0,693.0,36.7,1976.0,32685.0,61577.0,287053.0,277407.0,262286.0,39483.0,155278.0,67525.0,56,2010
Wyoming,568158.0,515335.0,5079.0,51758.0,56322.0,179900.0,759.0,36.8,1977.0,34512.0,62629.0,289416.0,278742.0,265554.0,43015.0,157223.0,65316.0,56,2011
Wyoming,576412.0,523798.0,5720.0,54316.0,54901.0,187400.0,742.0,36.9,1977.0,32428.0,71019.0,292736.0,283676.0,265207.0,41694.0,154329.0,69184.0,56,2012
Wyoming,582658.0,528303.0,7435.0,51736.0,58752.0,195500.0,780.0,36.6,1977.0,34789.0,62039.0,297497.0,285161.0,265471.0,41468.0,154699.0,69304.0,56,2013
Wyoming,584153.0,531680.0,6320.0,57065.0,57055.0,201000.0,792.0,36.6,1978.0,34150.0,63774.0,297181.0,286972.0,268205.0,35611.0,155617.0,76977.0,56,2014
Wyoming,586107.0,536320.0,4727.0,57845.0,60214.0,212500.0,815.0,36.5,1979.0,35451.0,63425.0,295102.0,291005.0,269469.0,40532.0,155575.0,73362.0,56,2015
Wyoming,585501.0,538819.0,5970.0,56264.0,59882.0,209500.0,840.0,37.2,1979.0,35710.0,64663.0,298205.0,287296.0,270625.0,47006.0,153894.0,69725.0,56,2016
Wyoming,579315.0,528414.0,5766.0,58122.0,60434.0,214300.0,832.0,37.5,1979.0,36783.0,64054.0,295779.0,283536.0,276733.0,50937.0,159792.0,66004.0,56,2017
Wyoming,577737.0,528453.0,3667.0,57895.0,61584.0,230500.0,818.0,38.5,1980.0,36764.0,62301.0,292619.0,285118.0,278615.0,48363.0,161812.0,68440.0,56,2018
Wyoming,578759.0,525860.0,7116.0,58607.0,65003.0,235200.0,822.0,38.1,1980.0,37856.0,56945.0,296005.0,282754.0,280281.0,47153.0,167582.0,65546.0,56,2019
Wyoming,578781.0,507668.5,6901.5,59848.5,65103.5,250800.0,855.5,38.55,1980.0,38493.5,60584.5,296006.0,282775.0,277327.0,39381.5,170414.5,67531.0,56,2020
Wyoming,578803.0,489477.0,6687.0,61090.0,65204.0,266400.0,889.0,39.0,1980.0,39131.0,64224.0,296007.0,282796.0,274373.0,31610.0,173247.0,69516.0,56,2021
Wyoming,581381.0,491697.0,4097.0,62803.0,70042.0,292300.0,895.0,39.1,1980.0,43156.0,66943.0,297855.0,283526.0,277106.0,33785.0,176863.0,66458.0,56,2022
